movie_title,director_name,actor_1_name,num_critic_for_reviews,duration,director_facebook_likes,actor_facebook_likes,movie_facebook_likes,gross,num_user_for_reviews,budget,imdb_score
Twilight ,Catherine Hardwicke,Kristen Stewart,350,122,308,39000,19000,191449475,1535,37000000,5.2
A Guy Thing ,Chris Koch,Thomas Lennon,81,101,13,1705,401,15408822,92,20000000,5.6
Loser ,Amy Heckerling,Andy Dick,81,98,143,671,1000,15464026,158,20000000,5.3
The Greatest Story Ever Told ,George Stevens,Martin Landau,27,225,126,1350,1000,8000000,100,20000000,6.6
Disaster Movie ,Jason Friedberg,Carmen Electra,111,88,82,1822,17372,14174654,359,25000000,1.9
Armored ,Nimród Antal,Andrew Fiscella,107,88,190,137622,17372,15988876,110,27000000,5.7
The Man Who Knew Too Little ,Jon Amiel,Bill Murray,34,94,36,14335,17372,13801755,100,20000000,6.6
What's Your Number? ,Mark Mylod,Chris Evans,151,117,20,12687,17372,13987482,91,20000000,6
Envy ,Barry Levinson,Amy Poehler,76,99,272,1149,713,12181484,176,40000000,4.8
Crank: High Voltage ,Mark Neveldine,Jason Statham,150,96,83,27894,17372,13630226,223,20000000,6.2
Bullets Over Broadway ,Woody Allen,Jim Broadbent,67,98,11000,2946,979,13383737,86,20000000,7.5
One Night with the King ,Michael O. Sajbel,James Callis,36,123,6,875,17372,13391174,177,20000000,6.3
The Weather Man ,Gore Verbinski,Nicolas Cage,156,102,563,12827,17372,12469811,316,22000000,6.6
Undisputed ,Walter Hill,Fisher Stevens,64,94,394,2342,977,12398628,88,20000000,6.1
Ghost Town ,David Koepp,Aasif Mandvi,210,102,192,418,17372,13214030,147,20000000,6.7
12 Rounds ,Renny Harlin,Taylor Cole,113,108,212,2110,17372,12232937,113,22000000,5.6
3 Ninjas Kick Back ,Charles T. Kanganis,Victor Wong,5,93,18,801,444,11784000,26,20000000,4.3
Triple 9 ,John Hillcoat,Kate Winslet,214,115,214,26968,17372,12626905,106,20000000,6.3
Deconstructing Harry ,Woody Allen,Woody Allen,104,96,11000,11697,17372,10569071,131,20000000,7.4
Burnt ,John Wells,Bradley Cooper,175,101,53,15580,25000,13650738,129,20000000,6.6
We're No Angels ,Neil Jordan,Robert De Niro,20,106,277,24383,855,10555348,42,20000000,6
Everyone Says I Love You ,Woody Allen,Natasha Lyonne,69,101,11000,1614,17372,9714482,140,20000000,6.8
Death Sentence ,James Wan,Aisha Tyler,166,111,976,2323,17372,9525276,299,20000000,6.8
Everybody's Fine ,Kirk Jones,Robert De Niro,160,99,52,23148,10000,8855646,117,21000000,7.2
Code Name: The Cleaner ,Les Mayfield,Callum Rennie,53,91,10,1689,233,8104069,26,20000000,4.5
Connie and Carla ,Michael Lembeck,Debbie Reynolds,76,108,54,1816,924,8054280,117,20000000,6.3
Inherent Vice ,Paul Thomas Anderson,Martin Dew,401,148,976,557,18000,8093318,242,20000000,6.7
Doogal ,Dave Borthwick,Jimmy Fallon,31,77,3,2070,346,7382993,114,20000000,2.8
Battle of the Year ,Benson Lee,Chris Brown,65,110,9,2764,17372,8888355,25,20000000,5
An American Carol ,David Zucker,Chriss Anglin,45,83,119,2334,797,7001720,205,12000000,4.3
Strange Wilderness ,Fred Wolf,Kevin Alejandro,58,87,29,2316,847,6563357,120,20000000,5.3
A Scanner Darkly ,Richard Linklater,Robert Downey Jr.,232,100,976,39407,17372,5480996,293,8700000,7.1
Chasing Mavericks ,Michael Apted,Gerard Butler,116,116,150,19956,13000,6002756,75,20000000,7.2
Bandslam ,Todd Graff,Scott Porter,79,111,650,1095,1000,5205343,39,20000000,6.4
Birth ,Jonathan Glazer,Cameron Bright,167,100,143,1940,17372,5005883,361,20000000,6.1
A Most Violent Year ,J.C. Chandor,David Oyelowo,350,125,78,2714,17372,5749134,180,20000000,7
Flash of Genius ,Marc Abraham,Dylan Authors,99,119,18,47,17372,4234040,45,20000000,7
I'm Not There. ,Todd Haynes,Christian Bale,231,135,162,36228,17372,4001121,230,20000000,7
The Cold Light of Day ,Mabrouk El Mechri,Henry Cavill,119,93,19,28619,17372,3749061,113,20000000,4.9
The Brothers Bloom ,Rian Johnson,Zachary Gordon,182,114,976,2298,17372,3519627,105,20000000,6.9
"Synecdoche, New York ",Charlie Kaufman,Philip Seymour Hoffman,245,124,976,23631,13000,3081925,274,21000000,7.5
Can't Stop the Music ,Nancy Walker,Steve Guttenberg,26,124,42,1136,1000,2000000,74,20000000,4.5
Courage ,Angelo Pizzo,Donny Boaz,27,118,14,3169,17372,2246000,20,20000000,7
Marci X ,Richard Benjamin,Damon Wayans,28,80,121,2047,241,1646664,66,20000000,2.8
Equilibrium ,Kurt Wimmer,Christian Bale,146,107,110,24598,20000,1190018,1137,20000000,7.5
The Yards ,James Gray,Charlize Theron,93,115,115,10977,401,882710,138,24000000,6.4
By the Sea ,Angelina Jolie Pitt,Brad Pitt,131,122,11000,22188,17372,531009,61,10000000,5.3
The Game of Their Lives ,David Anspaugh,Gerard Butler,21,101,25,19130,445,375474,46,20000000,6.2
Rapa Nui ,Kevin Reynolds,Esai Morales,9,107,58,1556,399,305070,25,20000000,6.4
Dylan Dog: Dead of Night ,Kevin Munroe,Marco St. John,138,107,14,1082,17372,1183354,75,20000000,5.1
People I Know ,Daniel Algrant,Al Pacino,42,100,3,14948,217,121972,81,22000000,5.5
The Tempest ,Julie Taymor,Djimon Hounsou,92,110,278,3783,17372,263365,36,20000000,5.4
Dances with Wolves ,Kevin Costner,Mary McDonnell,92,236,976,2004,17372,184208848,382,22000000,8
Bad Teacher ,Jake Kasdan,Justin Timberlake,286,97,52,4341,16000,100292856,296,20000000,5.7
Sea of Love ,Harold Becker,Al Pacino,43,113,17,15150,17372,58571513,112,19000000,6.8
A Cinderella Story ,Mark Rosman,Dan Byrd,69,95,15,2380,17372,51431160,232,20000000,5.9
Scream ,Wes Craven,David Arquette,242,103,976,1190,11000,103001286,869,15000000,7.2
Thir13en Ghosts ,Steve Beck,Shannon Elizabeth,149,91,17,2465,17372,41867960,478,20000000,5.5
Back to the Future ,Robert Zemeckis,Lea Thompson,198,116,976,2149,39000,210609762,809,19000000,8.5
House on Haunted Hill ,William Malone,Jeffrey Combs,147,93,37,2258,17372,40846082,536,19000000,5.6
I Can Do Bad All by Myself ,Tyler Perry,Eric Mendenhall,36,113,976,1132,1000,51697449,59,13000000,4.1
The Switch ,Josh Gordon,Caroline Dhavernas,181,101,8,1103,17372,27758465,120,19000000,6.1
Just Married ,Shawn Levy,Taran Killam,97,95,189,1114,17372,56127162,205,18000000,5.4
The Crazies ,Breck Eisner,Radha Mitchell,308,101,42,2104,17372,39103378,251,20000000,6.5
The Book Thief ,Brian Percival,Emily Watson,252,131,33,1728,53000,21483154,236,19000000,7.6
Sex Drive ,Sean Anders,Katrina Bowden,102,129,51,2400,17372,8396942,103,19000000,6.5
Leap Year ,Anand Tucker,Adam Scott,134,100,14,3903,13000,12561,181,19000000,6.4
Take Me Home Tonight ,Michael Dowse,Topher Grace,136,97,31,4562,17372,6923891,83,23000000,6.3
The Nutcracker ,Emile Ardolino,Darci Kistler,10,92,22,2789,238,2119994,15,19000000,5.7
The Amityville Horror ,Andrew Douglas,Jimmy Bennett,220,90,15,120000,17372,64255243,518,19000000,6
Adaptation. ,Spike Jonze,Nicolas Cage,241,81,976,23836,17372,22245861,710,19000000,7.7
Fear and Loathing in Las Vegas ,Terry Gilliam,Johnny Depp,156,118,976,41244,15000,10562387,648,18500000,7.7
The Invention of Lying ,Ricky Gervais,Jennifer Garner,192,100,976,5985,13000,18439082,287,18500000,6.4
Neighbors ,Nicholas Stoller,Craig Roberts,351,97,89,2047,21000,150056505,397,18000000,6.4
The Mask ,Chuck Russell,Peter Greene,57,114,55,1573,17372,119938730,213,18000000,6.9
Big ,Penny Marshall,Tom Hanks,99,130,545,26697,17372,114968774,204,18000000,7.3
Borat: Cultural Learnings of America for Make Benefit Glorious Nation of Kazakhstan ,Larry Charles,Luenell,343,82,119,503,17372,128505958,1198,18000000,7.3
Legally Blonde ,Robert Luketic,Linda Cardellini,163,96,126,3372,17372,95001351,548,18000000,6.2
Star Trek III: The Search for Spock ,Leonard Nimoy,Leonard Nimoy,110,105,12000,13307,17372,76400000,192,17000000,6.6
The Exorcism of Emily Rose ,Scott Derrickson,Tom Wilkinson,233,122,301,1996,17372,75072454,522,20000000,6.7
Deuce Bigalow: Male Gigolo ,Mike Mitchell,Amy Poehler,91,88,31,1978,17372,65535067,202,17000000,5.7
Left Behind ,Vic Armstrong,Nicolas Cage,169,110,179,13734,31000,13998282,374,16000000,3.1
The Family Stone ,Thomas Bezucha,Craig T. Nelson,142,103,15,1447,17372,6061759,475,17000000,6.3
Barbershop 2: Back in Business ,Kevin Rodney Sullivan,Harry Lennix,50,106,8,1925,265,64955956,69,18000000,5.7
Bad Santa ,Terry Zwigoff,Bernie Mac,195,98,72,2190,10000,60057639,485,18000000,7.1
Austin Powers: International Man of Mystery ,Jay Roach,Will Ferrell,129,68,116,8984,17372,53868030,425,17000000,7
My Big Fat Greek Wedding 2 ,Kirk Jones,Nia Vardalos,156,94,52,1140,19000,59573085,103,18000000,6.1
Diary of a Wimpy Kid: Rodrick Rules ,David Bowers,Zachary Gordon,103,99,42,2101,17372,52691009,45,21000000,6.6
Predator ,John McTiernan,Shane Black,217,107,323,2794,13000,59735548,629,15000000,7.8
Amadeus ,Milos Forman,Jeffrey Jones,134,180,869,1883,16000,51600000,549,18000000,8.3
Prom Night ,Nelson McCormick,Ming-Na Wen,146,89,29,3148,1000,43818159,260,20000000,3.9
Mean Girls ,Mark Waters,Tina Fey,159,97,70,3625,17372,86049418,554,17000000,7
Under the Tuscan Sun ,Audrey Wells,Raoul Bova,111,113,22,1046,17372,43601508,317,18000000,6.7
Peggy Sue Got Married ,Francis Ford Coppola,Nicolas Cage,44,103,976,13704,17372,41382841,96,18000000,6.3
Birdman or (The Unexpected Virtue of Ignorance) ,Alejandro G. Iñárritu,Emma Stone,588,119,976,21529,114000,42335698,1101,18000000,7.8
Blue Jasmine ,Woody Allen,Sally Hawkins,415,98,11000,1080,36000,33404871,384,18000000,7.3
United 93 ,Paul Greengrass,Christian Clemenson,279,111,521,229,17372,31471430,828,15000000,7.6
Honey ,Bille Woodruff,Christian Monzon,97,94,23,3582,17372,30222640,144,25000000,5.3
Glory ,Edward Zwick,Denzel Washington,60,122,380,31000,17372,26830000,365,18000000,7.9
Spy Hard ,Rick Friedberg,Hulk Hogan,27,81,8,1641,588,26906039,76,18000000,5.3
The Fog ,John Carpenter,Jamie Lee Curtis,212,89,976,3432,7000,21378000,335,1000000,6.8
Soul Surfer ,Sean McNamara,Dennis Quaid,110,106,80,3518,15000,43853424,114,18000000,7.1
Observe and Report ,Jody Hill,Collette Wolfe,190,86,62,707,17372,23993605,248,18000000,5.8
Conan the Destroyer ,Richard Fleischer,Mako,77,103,130,1573,2000,26400000,109,18000000,5.8
Raging Bull ,Martin Scorsese,Robert De Niro,151,121,17000,22750,17372,45250,494,18000000,8.3
Love Happens ,Brandon Camp,Judy Greer,111,109,7,3807,17372,22927390,77,18000000,5.6
Young Sherlock Holmes ,Barry Levinson,Nicholas Rowe,64,109,272,423,17372,4250320,86,18000000,6.8
Fame ,Kevin Tancharoen,Kelsey Grammer,134,123,64,2165,17372,22452209,82,18000000,5
127 Hours ,Danny Boyle,James Franco,450,94,976,11865,63000,18329466,440,18000000,7.6
Small Time Crooks ,Woody Allen,Woody Allen,128,94,11000,22975,812,17071230,192,18000000,6.7
Center Stage ,Nicholas Hytner,Amanda Schull,68,115,13,1088,17372,17174870,210,18000000,6.7
Love the Coopers ,Jessie Nelson,Olivia Wilde,97,107,24,10651,17372,26284475,68,17000000,5.7
Catch That Kid ,Bart Freundlich,Kristen Stewart,54,91,38,17994,591,16702864,49,18000000,5.2
Life as a House ,Irwin Winkler,Ian Somerhalder,99,125,34,21000,17372,15561627,359,18000000,7.5
Youth in Revolt ,Miguel Arteta,Steve Buscemi,192,90,44,13633,17372,15281286,105,18000000,6.5
The Legend of the Lone Ranger ,William A. Fraker,Jason Robards,25,98,28,736,346,8000000,41,18000000,5
The Tailor of Panama ,John Boorman,Daniel Radcliffe,104,109,128,14000,813,13491653,213,18000000,6.1
Getaway ,Courtney Solomon,Rebecca Budig,146,90,31,582,4000,10494494,109,18000000,4.4
The Ice Storm ,Ang Lee,Joan Allen,124,112,976,1205,17372,7837632,287,18000000,7.5
And So It Goes ,Rob Reiner,Yaya DaCosta,107,94,976,1250,3000,15155772,48,18000000,5.7
Troop Beverly Hills ,Jeff Kanew,Craig T. Nelson,11,105,6,1516,17372,8508843,35,18000000,5.5
9½ Weeks ,Adrian Lyne,David Margulies,38,112,213,679,17372,6734844,118,17000000,5.9
Dragonslayer ,Matthew Robbins,Ian McDiarmid,60,108,25,1209,17372,6000000,102,18000000,6.7
Ed Wood ,Tim Burton,Johnny Depp,148,127,13000,53940,17372,5887457,420,18000000,7.9
Labor Day ,Jason Reitman,J.K. Simmons,217,111,655,38405,17372,13362308,111,18000000,6.9
Megaforce ,Hal Needham,Barry Bostwick,40,99,379,985,17372,5333658,54,20000000,3.5
Anything Else ,Woody Allen,Woody Allen,128,108,11000,12866,827,3203044,155,18000000,6.4
The Wraith ,Mike Marvin,Clint Howard,70,93,28,2110,17372,3500000,100,2700000,5.9
The Salton Sea ,D.J. Caruso,Adam Goldberg,79,103,154,2359,2000,676698,180,18000000,7.2
Superbad ,Greg Mottola,Emma Stone,256,119,99,16611,17372,121463226,555,20000000,7.6
Step Up 2: The Streets ,Jon M. Chu,Cassie Ventura,97,98,209,439,17372,58006147,108,23000000,6.2
Hoodwinked! ,Cory Edwards,Anne Hathaway,142,80,19,12833,17372,51053787,247,17500000,6.5
Black Nativity ,Kasi Lemmons,Jennifer Hudson,40,93,148,988,17372,7017178,17,17500000,4.4
City of Ghosts ,Matt Dillon,Kirk Fox,38,116,976,226,204,325491,67,17500000,6
The Others ,Alejandro Amenábar,Fionnula Flanagan,239,101,448,768,20000,96471845,1109,17000000,7.6
Aliens ,James Cameron,Michael Biehn,250,154,976,3230,18000,85200000,1076,18500000,8.4
My Fair Lady ,George Cukor,Jeremy Brett,82,170,165,969,17372,72000000,258,17000000,7.9
I Know What You Did Last Summer ,Jim Gillespie,Muse Watson,140,99,13,49681,17372,72219395,419,17000000,5.6
Let's Be Cops ,Luke Greenfield,Rob Riggle,129,104,42,2208,14000,82389560,147,17000000,6.5
Sideways ,Alexander Payne,Virginia Madsen,285,126,729,1502,17372,71502303,835,12000000,7.5
Beerfest ,Jay Chandrasekhar,Chris Moss,91,110,422,33881,17372,19179969,177,17500000,6.3
Halloween ,John Carpenter,Jamie Lee Curtis,318,101,976,3340,12000,47000000,1191,300000,7.9
Good Boy! ,John Hoffman,Liam Aiken,52,87,9,1957,309,37566230,48,17000000,5.1
The Best Man Holiday ,Malcolm D. Lee,Harold Perrineau,56,123,92,2735,7000,70492685,64,17000000,6.7
40 Days and 40 Nights ,Michael Lehmann,Emmanuelle Vaugier,140,96,36,2066,2000,37939782,207,17000000,5.6
TRON: Legacy ,Joseph Kosinski,Jeff Bridges,469,125,364,23000,30000,172051787,665,170000000,6.8
A Night at the Roxbury ,John Fortenberry,Will Ferrell,63,82,12,8638,17372,30324946,239,17000000,6.2
Beastly ,Daniel Barnz,Alex Pettyfer,148,86,33,16559,16000,27854896,129,17000000,5.6
The Hills Have Eyes ,Alexandre Aja,Dan Byrd,265,108,192,2580,17372,41777564,855,15000000,6.4
Dickie Roberts: Former Child Star ,Sam Weisman,Kevin Grevioux,75,98,39,1538,320,22734486,117,17000000,5.6
"McFarland, USA ",Niki Caro,Morgan Saylor,113,129,51,750,21000,44469602,83,17000000,7.4
Pitch Perfect ,Jason Moore,Anna Kendrick,223,112,36,11497,36000,64998368,250,17000000,7.2
Summer Catch ,Michael Tollin,Marc Blucas,50,108,19,2432,476,19693891,107,34000000,4.9
They ,Robert Harmon,Alexander Gould,81,89,11,2955,814,12693621,271,17000000,4.8
Larry the Cable Guy: Health Inspector ,Trent Cooper,Thomas F. Wilson,37,89,976,1413,110,15655665,112,4000000,3.1
The Adventures of Elmo in Grouchland ,Gary Halvorson,Vanessa Williams,44,73,11,1578,339,11634458,37,17000000,5.8
Brooklyn's Finest ,Antoine Fuqua,Don Cheadle,197,132,847,4585,4000,27154426,138,17000000,6.7
Evil Dead ,Fede Alvarez,Lou Taylor Pucci,543,96,201,602,70000,54239856,789,17000000,6.5
My Life in Ruins ,Donald Petrie,Nia Vardalos,112,98,80,1469,17372,8662318,75,17000000,5.9
American Dreamz ,Paul Weitz,Judy Greer,153,107,80,4841,300,7156725,217,19000000,5.5
The Illusionist ,Neil Burger,Rufus Sewell,236,110,168,4075,15000,39825798,645,16000000,7.6
Roar ,Noel Marshall,Tippi Hedren,50,102,4,1231,17372,2000000,27,17000000,6.4
The Apparition ,Todd Lincoln,Julianna Guill,145,83,57,679,17372,4930798,108,17000000,4.1
My Girl ,Howard Zieff,Macaulay Culkin,31,102,6,5165,17372,59847242,115,16500000,6.8
Fur: An Imaginary Portrait of Diane Arbus ,Steven Shainberg,Robert Downey Jr.,105,122,30,24260,17372,220914,97,16800000,6.5
Wall Street ,Oliver Stone,Hal Holbrook,114,126,976,1502,17372,43848100,219,15000000,7.4
Sense and Sensibility ,Ang Lee,Alan Rickman,69,136,976,40000,17372,42700000,196,16500000,7.7
Sydney White ,Joe Nussbaum,Danny Strong,72,108,18,1848,17372,11702090,50,16500000,6.3
House of Sand and Fog ,Vadim Perelman,Frances Fisher,158,126,26,1647,17372,13005485,469,15000000,7.6
Dead Poets Society ,Peter Weir,Robin Williams,96,128,608,51000,23000,95860116,491,16400000,8
Dumb & Dumber ,Peter Farrelly,Lauren Holly,84,113,137,2214,17372,127175354,438,16000000,7.3
When Harry Met Sally... ,Rob Reiner,Bruno Kirby,114,89,976,362,17372,92823600,273,16000000,7.6
The Verdict ,Sidney Lumet,Charlotte Rampling,79,129,976,1820,17372,54000000,154,16000000,7.8
Road Trip ,Todd Phillips,Ethan Suplee,103,94,480,1976,17372,68525609,302,15600000,6.5
Varsity Blues ,Brian Robbins,Paul Walker,67,106,48,23290,17372,52885587,267,16000000,6.4
The Unborn ,David S. Goyer,Gary Oldman,178,89,687,11176,17372,42638165,230,16000000,4.8
Moonrise Kingdom ,Wes Anderson,Bruce Willis,487,94,976,26559,71000,45507053,377,16000000,7.8
The Texas Chainsaw Massacre: The Beginning ,Jonathan Liebesman,Matt Bomer,196,83,473,24597,17372,39511038,366,16000000,5.9
The Young Messiah ,Cyrus Nowrasteh,Clive Russell,24,111,19,466,17372,6462576,30,18500000,5.4
The Master of Disguise ,Perry Andelin Blake,Jennifer Esposito,56,80,11,1931,1000,40363530,307,16000000,3.3
See Spot Run ,John Whitesell,Leslie Bibb,51,94,14,2635,393,33357476,53,35000000,5.4
Baby Boy ,John Singleton,Mo'Nique,41,130,309,2342,1000,28734552,81,16000000,6.4
The Roommate ,Christian E. Christiansen,Leighton Meester,138,91,26,4638,17372,37300107,115,16000000,4.8
Joe Dirt ,Dennie Gordon,Brittany Daniel,78,91,29,1913,17372,27087695,205,17700000,5.9
Double Impact ,Sheldon Lettich,Bolo Yeung,40,110,23,751,17372,30102717,72,15000000,5.5
The Women ,Diane English,Jada Pinkett Smith,124,114,15,2181,17372,26896744,125,16500000,4.9
Boys and Girls ,Robert Iscove,Alyson Hannigan,67,94,7,3335,487,20627372,134,16000000,5.3
White Oleander ,Peter Kosminsky,Patrick Fugit,103,109,7,2072,17372,16346122,171,16000000,7.2
Jennifer's Body ,Karyn Kusama,J.K. Simmons,300,107,45,24667,6000,16204793,294,16000000,5.1
Drowning Mona ,Nick Gomez,Will Ferrell,84,96,22,10324,492,15427192,148,16000000,5.6
Radio Days ,Woody Allen,Mike Starr,64,88,11000,1497,17372,14792779,91,16000000,7.6
Remember Me ,Allen Coulter,Robert Pattinson,158,113,47,21779,24000,19057024,361,16000000,7.2
How to Deal ,Clare Kilner,Dylan Baker,46,101,6,1396,371,14108518,95,16000000,5.7
My Stepmother Is an Alien ,Richard Benjamin,Jon Lovitz,15,105,121,14384,818,13854000,55,20000000,5.2
Philadelphia ,Jonathan Demme,Denzel Washington,68,125,438,33372,17372,77324422,261,26000000,7.7
Duets ,Bruce Paltrow,Lochlyn Munro,65,112,28,1173,573,4734235,123,15000000,6
Hollywood Ending ,Woody Allen,Woody Allen,109,112,11000,12292,762,4839383,148,16000000,6.6
Detroit Rock City ,Adam Rifkin,Natasha Lyonne,42,95,89,2174,17372,4193025,194,15000000,6.8
Things We Lost in the Fire ,Susanne Bier,Alison Lohman,146,118,369,1713,17372,2849142,88,16000000,7.2
Steel ,Kenneth Johnson,Charles Napier,36,97,34,1457,17372,1686429,62,16000000,2.8
The Immigrant ,James Gray,Jeremy Renner,230,120,115,10626,17372,1984743,70,16000000,6.6
Soul Plane ,Jessy Terrero,Mo'Nique,75,92,29,2438,17372,13922211,150,16000000,4.4
Vamps ,Amy Heckerling,Taylor Negron,54,92,143,2558,17372,2964,42,16000000,5.1
The Homesman ,Tommy Lee Jones,Barry Corbin,208,122,976,2046,17372,2428883,132,16000000,6.6
Juwanna Mann ,Jesse Vaughan,Vivica A. Fox,32,91,10,2042,939,13571817,40,15600000,4.5
Slow Burn ,Wayne Beach,Mekhi Phifer,40,93,7,2922,191,1181197,24,15500000,5.9
Beverly Hills Cop ,Martin Brest,Judge Reinhold,94,105,102,1889,17372,234760500,175,14000000,7.3
Home Alone ,Chris Columbus,Macaulay Culkin,102,103,976,4925,20000,285761243,305,18000000,7.5
3 Men and a Baby ,Leonard Nimoy,Tom Selleck,21,102,12000,20676,3000,167780960,42,11000000,5.9
Tootsie ,Sydney Pollack,Bill Murray,94,116,521,14002,17372,177200000,194,22000000,7.4
Top Gun ,Tony Scott,Tom Cruise,173,110,12000,11555,19000,176781728,388,15000000,6.9
American Beauty ,Sam Mendes,Kevin Spacey,176,122,976,18986,22000,130058047,2715,15000000,8.4
Twins ,Ivan Reitman,Kelly Preston,27,107,425,1373,17372,111936400,79,15000000,6
The Yellow Handkerchief ,Udayan Prasad,Kristen Stewart,60,102,4,30882,1000,317040,36,15500000,6.8
The Color Purple ,Steven Spielberg,Oprah Winfrey,70,154,14000,1704,6000,94175854,199,15000000,7.8
Private Benjamin ,Howard Zieff,Eileen Brennan,25,109,6,2016,855,69800000,60,10000000,6.1
Diary of a Wimpy Kid ,Thor Freudenthal,Chloë Grace Moretz,111,94,87,18544,17372,64001297,103,15000000,6.2
