movie_title,director_name,actor_1_name,num_critic_for_reviews,duration,director_facebook_likes,actor_facebook_likes,movie_facebook_likes,gross,num_user_for_reviews, budget ,imdb_score
The Immigrant ,James Gray,Jeremy Renner,230,120,115,10626,17372,1984743,70,"16,000,000",6.6
Soul Plane ,Jessy Terrero,Mo'Nique,75,92,29,2438,17372,13922211,150,"16,000,000",4.4
Vamps ,Amy Heckerling,Taylor Negron,54,92,143,2558,17372,2964,42,"16,000,000",5.1
The Homesman ,Tommy Lee Jones,Barry Corbin,208,122,976,2046,17372,2428883,132,"16,000,000",6.6
Juwanna Mann ,Jesse Vaughan,Vivica A. Fox,32,91,10,2042,939,13571817,40,"15,600,000",4.5
Slow Burn ,Wayne Beach,Mekhi Phifer,40,93,7,2922,191,1181197,24,"15,500,000",5.9
American Beauty ,Sam Mendes,Kevin Spacey,176,122,976,18986,22000,130058047,2715,"15,000,000",8.4
Twins ,Ivan Reitman,Kelly Preston,27,107,425,1373,17372,111936400,79,"15,000,000",6
The Yellow Handkerchief ,Udayan Prasad,Kristen Stewart,60,102,4,30882,1000,317040,36,"15,500,000",6.8
Private Benjamin ,Howard Zieff,Eileen Brennan,25,109,6,2016,855,69800000,60,"10,000,000",6.1
Diary of a Wimpy Kid ,Thor Freudenthal,Chloë Grace Moretz,111,94,87,18544,17372,64001297,103,"15,000,000",6.2
Bad Grandpa ,Jeff Tremaine,Jackson Nicoll,157,102,79,990,26000,101978840,162,"15,000,000",6.6
Why Did I Get Married? ,Tyler Perry,Michael Jai White,41,113,976,3328,1000,55184721,100,"15,000,000",5.6
Little Women ,Gillian Armstrong,Christian Bale,27,115,44,27902,17372,50003300,132,"15,000,000",7.3
When a Stranger Calls ,Simon West,Madeline Carroll,152,87,165,1814,17372,47860214,468,"15,000,000",5
Big Fat Liar ,Shawn Levy,Frankie Muniz,69,88,189,2660,896,47811275,99,"15,000,000",5.4
Wag the Dog ,Barry Levinson,Robert De Niro,130,97,272,26957,12000,43022524,218,"15,000,000",7.1
The Lizzie McGuire Movie ,Jim Fall,Clayton Snyder,66,94,13,2229,17372,42672630,172,"17,000,000",5.3
Snitch ,Ric Roman Waugh,Dwayne Johnson,238,112,29,13874,12000,42919096,122,"15,000,000",6.5
Krampus ,Michael Dougherty,Adam Scott,198,98,66,4220,27000,42592530,181,"15,000,000",6.2
The Faculty ,Robert Rodriguez,Jordana Brewster,154,104,976,9000,17372,40064955,502,"15,000,000",6.4
Not Another Teen Movie ,Joel Gallen,Chris Evans,97,99,11,12954,17372,37882551,393,"16,000,000",5.7
End of Watch ,David Ayer,Jake Gyllenhaal,355,109,453,25953,38000,40983001,336,"7,000,000",7.7
The Skulls ,Rob Cohen,Paul Walker,102,106,357,24883,17372,35007180,193,"15,000,000",5.6
Malibu's Most Wanted ,John Whitesell,Greg Grunberg,37,86,14,2325,17372,34308901,87,"16,000,000",5.1
Where the Heart Is ,Matt Williams,Natalie Portman,78,120,18,21944,17372,33771174,240,"15,000,000",6.8
Halloween II ,Rob Zombie,Scout Taylor-Compton,220,119,976,2265,3000,33386128,491,"15,000,000",4.9
Wild ,Jean-Marc Vallée,Michiel Huisman,349,115,212,3432,38000,37877959,252,"15,000,000",7.1
The Last House on the Left ,Dennis Iliadis,Tony Goldwyn,241,114,29,2450,17372,32721635,279,"15,000,000",6.6
The Wedding Date ,Clare Kilner,Jack Davenport,103,90,6,2108,17372,31585300,250,"15,000,000",6.1
Halloween: Resurrection ,Rick Rosenthal,Jamie Lee Curtis,151,94,28,3595,17372,30259652,614,"15,000,000",4.1
The Princess Bride ,Rob Reiner,Robin Wright,185,98,976,19230,33000,30857814,718,"16,000,000",8.1
The Object of My Affection ,Nicholas Hytner,Liam Aiken,65,111,13,1435,849,29106737,132,"15,000,000",6
When the Game Stands Tall ,Thomas Carter,Jessie T. Usher,50,115,49,326,17372,30127963,64,"15,000,000",6.7
Because of Winn-Dixie ,Wayne Wang,Cicely Tyson,96,106,61,2363,1000,32645546,88,"14,000,000",6.4
Love & Basketball ,Gina Prince-Bythewood,Alfre Woodard,68,124,107,2751,17372,27441122,116,"15,000,000",7.2
Grosse Pointe Blank ,George Armitage,Minnie Driver,111,107,5,1856,17372,28014536,296,"15,000,000",7.4
All About Steve ,Phil Traill,Bradley Cooper,128,99,3,15610,17372,33860010,143,"15,000,000",4.8
Book of Shadows: Blair Witch 2 ,Joe Berlinger,Kim Director,160,90,31,539,949,26421314,457,"15,000,000",4
The Craft ,Andrew Fleming,Christine Taylor,93,101,26,1432,6000,24881000,195,"15,000,000",6.2
Ramona and Beezus ,Elizabeth Allen Rosenbaum,Sierra McCormick,81,103,20,953,17372,26161406,52,"15,000,000",6.7
Boogie Nights ,Paul Thomas Anderson,Don Cheadle,153,155,976,3530,17372,26384919,560,"15,000,000",7.9
Nowhere to Run ,Robert Harmon,Kieran Culkin,25,94,11,1837,466,22189039,55,"15,000,000",5.5
Flicka ,Michael Mayer,Alison Lohman,46,95,15,2247,1000,20998709,76,"15,000,000",6.2
The Hills Have Eyes II ,Martin Weisz,Jeff Kober,161,89,7,1875,17372,20801344,211,"15,000,000",5.1
Urban Legends: Final Cut ,John Ottman,Loretta Devine,108,97,83,2277,243,21468807,227,"14,000,000",4.1
Tuck Everlasting ,Jay Russell,William Hurt,69,90,13,2369,17372,19158074,127,"15,000,000",6.7
The Marine ,John Bonito,Kelly Carlson,78,92,8,840,17372,18843314,284,"20,000,000",4.7
Keanu ,Peter Atencio,Nia Long,129,100,10,1863,17372,20566327,84,"15,000,000",6.4
The November Man ,Roger Donaldson,Luke Bracey,172,108,79,1926,17372,24984868,152,"15,000,000",6.3
The Hurt Locker ,Kathryn Bigelow,Jeremy Renner,388,131,976,10985,16000,15700000,876,"15,000,000",7.6
Firestarter ,Mark L. Lester,Heather Locklear,45,114,73,1912,17372,15100000,96,"15,000,000",6
Killing Them Softly ,Andrew Dominik,Brad Pitt,414,97,181,12568,20000,14938570,369,"15,000,000",6.2
Freddy Got Fingered ,Tom Green,Rip Torn,97,87,374,1813,17372,14249005,619,"15,000,000",4.5
The Pirates Who Don't Do Anything: A VeggieTales Movie ,Mike Nawrocki,Yuri Lowenthal,37,85,12,550,175,12701880,22,"15,000,000",5.7
Highlander: Endgame ,Douglas Aarniokoski,Christopher Lambert,90,101,36,2163,356,12801190,355,"15,000,000",4.6
Idlewild ,Bryan Barber,Cicely Tyson,81,121,16,2018,489,12549485,91,"15,000,000",6.2
One Day ,Lone Scherfig,Anne Hathaway,221,107,92,16358,49000,13766014,181,"15,000,000",7
Whip It ,Drew Barrymore,Daniel Stern,230,111,976,2310,10000,13034417,118,"15,000,000",6.9
Confidence ,James Foley,Louis Lombardi,119,97,164,1068,622,12212417,144,"15,000,000",6.7
The Muse ,Albert Brooks,Jeff Bridges,97,97,745,13566,251,11614236,140,"15,000,000",5.6
De-Lovely ,Irwin Winkler,Kevin McNally,119,125,34,558,1000,13337299,226,"20,000,000",6.6
The Man with the Iron Fists ,RZA,Rick Yune,208,107,561,1660,29000,15608545,224,"15,000,000",5.4
Home Fries ,Dean Parisot,Catherine O'Hara,42,91,23,2214,247,10443316,88,"15,000,000",5
Here on Earth ,Mark Piznarski,Bruce Greenwood,44,96,4,2500,648,10494147,162,"15,000,000",5.1
Raise Your Voice ,Sean McNamara,Oliver James,46,103,80,2654,1000,10411980,212,"15,000,000",5.9
Black Snake Moan ,Craig Brewer,Justin Timberlake,197,116,153,4327,17372,9396487,200,"15,000,000",7
Dark Blue ,Ron Shelton,Khandi Alexander,71,118,41,1293,455,9059588,125,"15,000,000",6.6
A Mighty Heart ,Michael Winterbottom,Angelina Jolie Pitt,190,108,187,12137,923,9172810,118,"16,000,000",6.7
Whatever It Takes ,David Raynr,James Franco,50,94,9,12509,816,8735529,89,"15,000,000",5.5
Boat Trip ,Mort Nathan,Vivica A. Fox,63,97,2,2203,1000,8586376,132,"20,000,000",4.9
Hoot ,Wil Shriner,Logan Lerman,49,91,6,9221,647,8080116,66,"15,000,000",5.6
Peeples ,Tina Gordon Chism,Tyler James Williams,43,95,24,1896,17372,9123834,33,"15,000,000",5.3
The Rocker ,Peter Cattaneo,Emma Stone,132,102,11,30000,17372,6409206,104,"15,000,000",6.2
Post Grad ,Vicky Jenson,J.K. Simmons,97,88,96,25331,17372,6373693,53,"15,000,000",5.3
Promised Land ,Gus Van Sant,Matt Damon,242,106,835,14189,10000,7556708,102,"15,000,000",6.6
The In Crowd ,Mary Lambert,Matthew Settle,49,105,52,1149,157,5217498,85,"15,000,000",4.6
Kiss Kiss Bang Bang ,Shane Black,Robert Downey Jr.,223,103,1000,22611,17372,4235837,336,"15,000,000",7.6
Idle Hands ,Rodman Flender,Vivica A. Fox,59,92,6,2196,17372,4002955,198,"20,000,000",6.2
The Clan of the Cave Bear ,Michael Chapman,Curtis Armstrong,21,98,70,1290,843,1953732,62,"15,000,000",5.3
Crazy in Alabama ,Antonio Banderas,Meat Loaf,28,111,976,2064,391,1954202,71,"15,000,000",6.3
Funny Games ,Michael Haneke,Naomi Watts,250,111,976,6581,17372,1294640,436,"15,000,000",6.5
Things to Do in Denver When You're Dead ,Gary Fleder,Steve Buscemi,52,115,39,13612,17372,529766,144,"7,000,000",6.8
The Midnight Meat Train ,Ryûhei Kitamura,Bradley Cooper,177,103,129,16000,17372,73548,209,"15,000,000",6.1
The Son of No One ,Dito Montiel,Channing Tatum,62,90,68,31642,17372,28870,41,"15,000,000",5.1
The Good Night ,Jake Paltrow,Stephen Graham,50,93,17,1231,445,20380,39,"15,000,000",5.9
Romeo + Juliet ,Baz Luhrmann,Leonardo DiCaprio,106,120,1000,30954,10000,46338728,506,"14,500,000",6.8
Born on the Fourth of July ,Oliver Stone,Tom Cruise,72,145,976,11414,4000,70001698,173,"14,000,000",7.2
Cool Runnings ,Jon Turteltaub,Doug E. Doug,39,98,226,2179,17372,68856263,97,"15,000,000",6.9
My Bloody Valentine ,Patrick Lussier,Jensen Ackles,264,101,71,11685,17372,51527787,268,"15,000,000",5.5
Stomp the Yard ,Sylvain White,Chris Brown,86,109,41,2571,17372,61356221,162,"14,000,000",5.2
Urban Legend ,Jamie Blanks,Alicia Witt,101,99,9,2535,17372,38048637,426,"14,000,000",5.5
White Fang ,Randal Kleiser,Seymour Cassel,10,107,116,524,17372,34793160,31,"14,000,000",6.7
Superstar ,Bruce McCulloch,Will Ferrell,43,81,54,9306,2000,30628981,160,"14,000,000",5
Jonah: A VeggieTales Movie ,Mike Nawrocki,Phil Vischer,38,82,12,43,184,25571351,78,"14,000,000",6.6
Poetic Justice ,John Singleton,Janet Jackson,12,109,309,1427,17372,27515786,31,"14,000,000",5.9
All About the Benjamins ,Kevin Bray,Mike Epps,40,95,10,1083,530,25482931,33,"14,000,000",5.7
Vampire in Brooklyn ,Wes Craven,John Witherspoon,34,100,976,1509,1000,19900000,53,"20,000,000",4.5
My Boss's Daughter ,David Zucker,Carmen Electra,56,90,119,2284,411,15549702,123,"14,000,000",4.6
Our Family Wedding ,Rick Famuyiwa,America Ferrera,71,103,44,2427,1000,20246959,20,"14,000,000",4.9
Dead Man on Campus ,Alan Cohn,Alyson Hannigan,37,96,976,5654,645,15062898,106,"14,000,000",6
Thinner ,Tom Holland,Joe Mantegna,73,93,85,2369,17372,15171475,122,"8,500,000",5.7
Crooklyn ,Spike Lee,Alfre Woodard,25,115,976,2382,905,13640000,39,"14,000,000",6.9
Jason X ,James Isaac,Peter Mensah,205,85,52,2424,17372,12610731,673,"11,000,000",4.4
Bobby ,Emilio Estevez,Anthony Hopkins,195,112,976,12976,17372,11204499,270,"14,000,000",7
Head Over Heels ,Mark Waters,Monica Potter,61,86,70,1881,613,10397365,104,"14,000,000",5.4
Fun Size ,Josh Schwartz,Thomas McDonell,77,86,90,2522,17372,9402410,32,"14,000,000",5.4
Little Children ,Todd Field,Kate Winslet,251,137,143,14897,5000,5459824,320,"26,000,000",7.6
Gossip ,Davis Guggenheim,Norman Reedus,63,90,49,12406,853,5108820,112,"24,000,000",5.9
A Walk on the Moon ,Tony Goldwyn,Viggo Mortensen,47,107,956,10346,860,4741987,114,"14,000,000",6.6
Soul Survivors ,Stephen Carpenter,Melissa Sagemiller,64,84,12,363,231,3100650,181,"14,000,000",3.9
The Lucky Ones ,Neil Burger,John Heard,57,115,168,1348,702,183088,36,"15,000,000",7
Margaret ,Kenneth Lonergan,Matt Damon,116,186,50,14338,17372,46495,119,"14,000,000",6.5
Flipped ,Rob Reiner,Madeline Carroll,87,90,976,2639,14000,1752214,104,"14,000,000",7.7
Clueless ,Amy Heckerling,Donald Faison,88,97,143,1409,17372,56631572,248,"12,000,000",6.8
Far from Heaven ,Todd Haynes,Dennis Quaid,181,107,162,2393,17372,15854988,378,"13,500,000",7.4
Hot Tub Time Machine 2 ,Steve Pink,Adam Scott,107,99,38,4227,17372,12282677,96,"14,000,000",5.1
Save the Last Dance ,Thomas Carter,Sean Patrick Thomas,101,112,49,1256,17372,91038276,320,"13,000,000",6.1
A Nightmare on Elm Street 4: The Dream Master ,Renny Harlin,Tuesday Knight,102,99,212,309,17372,49369900,260,"7,000,000",5.7
Miracles from Heaven ,Patricia Riggen,Jennifer Garner,63,109,36,6579,16000,61693523,55,"13,000,000",6.8
"Dude, Where's My Car? ",Danny Leiner,Jennifer Garner,106,83,8,4546,17372,46729374,469,"13,000,000",5.5
Young Guns ,Christopher Cain,Jack Palance,50,107,58,1304,17372,44726644,120,"13,000,000",6.8
St. Vincent ,Theodore Melfi,Bill Murray,275,102,51,19360,33000,44134898,171,"13,000,000",7.3
About Last Night ,Steve Pink,Joe Lo Truglio,90,100,38,2100,17372,48637684,42,"12,500,000",6.1
The New Guy ,Ed Decter,Zooey Deschanel,49,92,13,11790,1000,28972187,159,"13,000,000",5.9
Loaded Weapon 1 ,Gene Quintano,Jon Lovitz,19,84,976,12034,17372,27979400,72,"8,200,000",6.1
The Shallows ,Jaume Collet-Serra,Óscar Jaenada,186,86,174,971,17372,54257433,139,"17,000,000",6.8
The Butterfly Effect ,Eric Bress,Logan Lerman,185,120,19,9731,15000,23947,1100,"13,000,000",7.7
Snow Day ,Chris Koch,Chris Elliott,42,89,13,1342,17372,60008303,91,"13,000,000",4.9
This Christmas ,Preston A. Whitmore II,Mekhi Phifer,37,117,17,2909,17372,49121934,32,"13,000,000",6.1
The Big Hit ,Kirk Wong,Bokeem Woodbine,57,91,6,1834,934,27052167,168,"13,000,000",6.1
Harriet the Spy ,Bronwen Hughes,Gregory Smith,25,100,15,1640,833,26539321,42,"13,000,000",5.9
Child's Play 2 ,John Lafia,Jenny Agutter,59,72,5,1722,17372,28501605,166,"13,000,000",5.7
No Good Deed ,Sam Miller,Leslie Bibb,58,84,12,1679,17372,52543632,84,"13,200,000",5.6
The Mist ,Frank Darabont,Toby Jones,330,126,976,3595,20000,25592632,1066,"18,000,000",7.2
Being John Malkovich ,Spike Jonze,Willie Garson,242,112,976,941,17372,22858926,840,"13,000,000",7.8
Two Can Play That Game ,Mark Brown,Mo'Nique,40,90,7,2234,593,22235901,31,"6,000,000",6.1
Earth to Echo ,Dave Green,Teo Halm,112,91,13,1530,17372,38916903,149,"13,000,000",5.8
Crazy/Beautiful ,John Stockwell,Kirsten Dunst,84,135,134,5525,17372,16929123,169,"14,000,000",6.5
The Astronaut Farmer ,Michael Polish,J.K. Simmons,113,104,35,25756,862,10996440,128,"13,000,000",6.3
Serial Mom ,John Waters,Kathleen Turner,52,95,976,2398,3000,7881335,107,"13,000,000",6.7
Light It Up ,Craig Bolotin,Rosario Dawson,39,99,7,4730,251,5871603,39,"13,000,000",6
54 ,Mark Christopher,Salma Hayek,63,121,15,5769,17372,16574731,181,"13,000,000",5.8
Bubble Boy ,Blair Hayes,Jake Gyllenhaal,47,84,2,16506,17372,5002310,181,"13,000,000",5.6
21 & Over ,Jon Lucas,Justin Chon,168,93,24,1579,11000,25675765,84,"13,000,000",5.9
Resurrecting the Champ ,Rod Lurie,Harry Lennix,104,112,37,1869,689,3169424,59,"13,000,000",6.8
Admission ,Paul Weitz,Tina Fey,150,107,80,2509,5000,18004225,87,"13,000,000",5.7
Chloe ,Atom Egoyan,Liam Neeson,226,96,460,14226,17372,3074838,166,"11,000,000",6.3
Faithful ,Paul Mazursky,Chazz Palminteri,21,91,150,1514,69,2104000,19,"13,000,000",5.9
Excessive Force ,Jon Hess,Burt Young,19,87,29,985,107,1200000,23,"3,000,000",5.1
Infamous ,Douglas McGrath,Toby Jones,129,118,41,3254,17372,1150403,102,"13,000,000",7.1
The Vatican Tapes ,Mark Neveldine,Djimon Hounsou,93,91,83,4794,17372,1712111,53,"8,495,000",4.5
The Call ,Brad Anderson,Michael Imperioli,285,94,122,1717,23000,51872378,266,"13,000,000",6.7
The Emperor's Club ,Michael Hoffman,Gabriel Millman,83,109,97,14150,17372,14060950,139,"12,500,000",6.9
Glengarry Glen Ross ,James Foley,Kevin Spacey,120,100,164,32099,17372,10725228,365,"12,500,000",7.8
The Killer Inside Me ,Michael Winterbottom,Liam Aiken,225,109,187,1489,17372,214966,176,"13,000,000",6.1
Sorority Row ,Stewart Hendler,Julian Morris,167,101,10,2140,17372,11956207,126,"16,000,000",5.1
Oscar and Lucinda ,Gillian Armstrong,Tom Wilkinson,28,132,44,1894,329,1508689,50,"16,000,000",6.7
The Funeral ,Abel Ferrara,Isabella Rossellini,48,99,220,2198,344,1227324,48,"12,500,000",6.6
Solitary Man ,Brian Koppelman,Jenna Fischer,116,90,34,2153,17372,4360548,60,"15,000,000",6.4
Machete ,Ethan Maniquis,Robert De Niro,391,105,20,23826,44000,26589953,392,"10,500,000",6.7
The Land Before Time ,Don Bluth,Judith Barsi,24,69,383,1423,5000,48092846,133,"12,500,000",7.3
American Pie ,Paul Weitz,Alyson Hannigan,145,95,80,5000,17372,101736215,789,"11,000,000",7
The Golden Child ,Michael Ritchie,Victor Wong,29,94,23,803,17372,79817937,69,"25,000,000",5.9
Think Like a Man ,Tim Story,Chris Brown,77,122,167,2770,17372,91547205,62,"12,000,000",6.6
Barbershop ,Tim Story,Sean Patrick Thomas,91,102,167,1620,770,75074950,156,"12,000,000",6.3
Star Trek II: The Wrath of Khan ,Nicholas Meyer,Leonard Nimoy,148,116,120,13644,17372,78900000,359,"11,000,000",7.7
Ace Ventura: Pet Detective ,Tom Shadyac,Sean Young,61,78,293,1921,17372,72217000,242,"12,000,000",6.9
WarGames ,John Badham,Matthew Broderick,84,114,139,3676,17372,79568000,152,"12,000,000",7.1
Witness ,Peter Weir,Harrison Ford,83,112,608,21733,17372,65500000,175,"12,000,000",7.4
Act of Valor ,Mike McCoy,Alex Veadov,216,110,16,121,15000,70011073,349,"12,000,000",6.5
Step Up ,Anne Fletcher,Channing Tatum,107,104,98,19920,17372,65269010,271,"12,000,000",6.5
Beavis and Butt-Head Do America ,Mike Judge,Bruce Willis,63,81,406,15616,17372,63071133,154,"12,000,000",6.8
Harold & Kumar Escape from Guantanamo Bay ,Jon Hurwitz,Danneel Ackles,153,102,22,2770,17372,38087366,165,"12,000,000",6.6
Chronicle ,Josh Trank,Michael Kelly,414,89,128,1799,32000,64572496,471,"12,000,000",7.1
Project X ,Nima Nourizadeh,Dax Flame,229,93,166,1581,29000,54724272,261,"12,000,000",6.7
The Eye ,David Moreau,Chloë Grace Moretz,172,92,976,17978,17372,31397498,156,"12,000,000",5.4
Johnson Family Vacation ,Christopher Erskin,Vanessa Williams,45,97,4,2826,243,31179516,49,"12,000,000",4.3
How High ,Jesse Dylan,Hector Elizondo,34,93,58,2446,17372,31155435,102,"12,000,000",6.2
The Muppet Christmas Carol ,Brian Henson,Steven Mackintosh,75,89,53,405,17372,27281507,147,"12,000,000",7.7
Frida ,Julie Taymor,Salma Hayek,128,123,278,5898,17372,25776062,271,"12,000,000",7.4
Katy Perry: Part of Me ,Dan Cutforth,Lexie Contursi,68,93,4,45,17372,25240988,50,"12,000,000",5.9
Rounders ,John Dahl,Matt Damon,128,121,131,14539,17372,22905674,290,"12,000,000",7.4
Top Five ,Chris Rock,Rosario Dawson,161,102,976,4521,17372,25277561,93,"12,000,000",6.5
Stir of Echoes ,David Koepp,Illeana Douglas,164,99,192,930,17372,21133087,374,"12,000,000",7
The Upside of Anger ,Mike Binder,Alicia Witt,125,118,57,2711,549,18761993,219,"9,000,000",6.9
Aquamarine ,Elizabeth Allen Rosenbaum,Tammin Sursok,66,104,20,2379,17372,18595716,150,"12,000,000",5.3
Paper Towns ,Jake Schreier,Nat Wolff,191,109,14,1667,17372,31990064,160,"12,000,000",6.4
Nebraska ,Alexander Payne,Devin Ratray,433,115,729,2466,28000,17613460,274,"12,000,000",7.8
Tales from the Crypt: Demon Knight ,Ernest R. Dickerson,CCH Pounder,66,92,226,2431,17372,21088568,104,"13,000,000",6.7
Max Keeble's Big Move ,Tim Hill,Noel Fisher,37,91,25,2070,371,17292381,69,"12,000,000",5.3
Young Adult ,Jason Reitman,Charlize Theron,325,94,655,10176,17372,16300302,203,"12,000,000",6.3
Crank ,Mark Neveldine,Jason Statham,170,93,83,27226,17372,27829874,444,"12,000,000",7
Living Out Loud ,Richard LaGravenese,Holly Hunter,24,100,98,2453,242,12902790,88,"12,000,000",6.6
Sorority Boys ,Wallace Wolodarsky,Heather Matarazzo,53,93,32,1558,507,10198766,105,"12,000,000",5.4
Arbitrage ,Nicholas Jarecki,Nate Parker,288,107,27,1615,17372,7918283,145,"12,000,000",6.6
Project Almanac ,Dean Israelite,Gary Weeks,177,106,16,1045,17372,22331028,177,"12,000,000",6.4
Cadillac Records ,Darnell Martin,Cedric the Entertainer,81,109,67,851,17372,8134217,90,"12,000,000",7
Screwed ,Scott Alexander,Sarah Silverman,29,81,25,2329,262,6982680,69,"10,000,000",5.7
For Your Consideration ,Christopher Guest,John Michael Higgins,144,86,378,2665,650,5542025,150,"12,000,000",6.3
Running with Scissors ,Ryan Murphy,Jill Clayburgh,132,122,708,1147,17372,6754898,188,"12,000,000",6.2
Girl 6 ,Spike Lee,Michael Imperioli,30,108,976,2152,251,4903000,33,"12,000,000",5
Two Lovers ,James Gray,Isabella Rossellini,190,110,115,1495,17372,3148482,98,"12,000,000",7.1
Charlie Bartlett ,Jon Poll,Robert Downey Jr.,146,97,20,22011,17372,3950294,124,"12,000,000",7
The Dangerous Lives of Altar Boys ,Peter Care,Kieran Culkin,78,104,976,1242,677,1779284,122,"12,000,000",7.1
Married Life ,Ira Sachs,David Richmond-Peck,121,91,60,124,314,1506998,50,"12,000,000",6.3
Duma ,Carroll Ballard,Eamonn Walker,38,100,19,1541,17372,860002,43,"12,000,000",7.3
Brother ,Takeshi Kitano,Omar Epps,81,114,976,1953,17372,447750,133,"10,000,000",7.2
Welcome to Collinwood ,Anthony Russo,Michael Jeter,72,86,94,1373,423,333976,90,"12,000,000",6.4
The Life Before Her Eyes ,Vadim Perelman,Eva Amurri Martino,78,90,26,1621,1000,303439,78,"8,000,000",6.4
Breakfast of Champions ,Alan Rudolph,Bruce Willis,42,110,18,14748,458,175370,133,"12,000,000",4.6
Pet Sematary ,Mary Lambert,Miko Hughes,98,103,52,2281,17372,57469179,248,"11,500,000",6.6
Gremlins ,Joe Dante,Phoebe Cates,183,106,287,1281,14000,148170000,245,"11,000,000",7.2
Dirty Grandpa ,Dan Mazer,Robert De Niro,158,109,11,23262,11000,35537564,166,"11,500,000",6
Doctor Zhivago ,David Lean,Julie Christie,89,200,767,1375,7000,111722000,255,"11,000,000",8
High School Musical 3: Senior Year ,Kenny Ortega,Lucas Grabeel,128,112,197,2121,17372,90556401,171,"11,000,000",4.5
